store_id,product_id,category,region,inventory_level,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,year,month,day_of_week,target,prediction
0,18,2,3,228,14.77953456091124,89.61164788837087,18,1,1,83.38,1,2023,2,2,21,12
2,8,0,2,155,54.599008085300035,28.411194954056988,33,1,0,30.64,2,2023,6,0,68,50
1,19,3,3,444,43.04254926454425,29.787847831510398,20,1,0,27.02,0,2023,1,6,41,37
4,1,0,0,368,198.39102477943393,53.854974966168115,28,3,0,51.68,2,2023,2,6,214,193
1,6,1,0,65,28.466299514765552,81.26634978043762,12,2,0,95.39,2,2023,6,6,31,26
3,4,2,2,119,77.17882172367469,25.876988854699782,14,3,1,22.01,2,2023,10,1,86,72
3,6,1,0,303,12.896539929987455,41.98682654500564,39,1,0,40.79,2,2023,8,2,1,12
3,3,3,0,61,22.28226368136232,63.59449375469368,35,0,0,60.08,1,2023,2,0,14,19
3,17,4,1,173,150.00080709494307,86.74042237278623,15,2,1,78.36,3,2023,10,0,123,146
2,16,1,0,337,44.148756914298495,38.975377628043084,34,3,1,42.78,1,2023,1,2,38,40
1,0,3,3,413,238.70180483127496,80.91313043914958,15,3,1,82.58,1,2023,2,1,238,233
0,6,1,2,428,334.5801011932771,83.47975192660687,23,0,0,92.16,2,2023,12,5,368,330
3,13,1,2,269,11.506487780069463,17.207055283587636,4,3,0,16.63,0,2023,4,2,7,11
3,17,3,1,182,21.711765897114535,55.08772154076729,14,1,0,58.33,0,2023,1,5,15,16
4,10,1,2,417,102.13660904793389,104.01903551205932,16,0,0,86.34,2,2023,9,0,77,98
1,16,2,3,188,52.97841859333888,80.39650415823694,5,0,1,79.43,0,2023,10,5,46,49
0,2,2,2,339,213.6785492547448,38.01608366247189,28,3,0,29.45,3,2023,4,4,200,208
3,16,4,2,272,159.7964848344276,95.33118881238775,29,2,1,98.87,2,2023,1,5,161,154
4,7,1,2,418,341.4009058898928,12.998665778740326,22,0,1,16.35,1,2023,6,3,308,336
0,3,4,2,486,59.685672888901635,80.3647813095832,34,1,1,68.13,2,2023,12,5,71,53
1,1,2,3,141,51.81728201754548,63.10960920352015,18,1,0,67.33,0,2023,11,5,35,46
4,11,0,0,153,88.99767901573493,34.08882142139197,11,0,0,37.98,1,2023,10,6,73,83
3,2,0,0,107,102.1168591550022,57.624522656498,32,3,0,50.32,2,2023,2,5,69,94
3,19,3,2,182,49.783398557583844,69.03972308043438,34,2,0,73.66,3,2023,5,0,47,45
1,5,1,0,180,79.59974542678287,84.90139959392124,32,1,0,80.93,3,2023,8,2,79,75
3,19,0,2,468,98.81518467222823,83.28443550216706,3,1,1,84.91,3,2023,8,6,99,94
1,0,3,3,77,51.918176987036304,36.19104252265033,1,3,1,35.46,2,2023,10,6,55,46
