store_id,product_id,category,region,inventory_level,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,year,month,day_of_week,target,prediction
2,6,4,2,155.2439858700246,108.69,42.80534234250663,15,1,1,54.81062195908982,2,2023,8,1,102,103
4,4,1,0,250.495380590277,481.18,64.09121220852498,15,2,1,82.53914889680442,0,2022,11,6,468,456
1,3,0,0,39.46880996695541,67.06,65.57692481111363,0,1,1,74.49844313040784,1,2023,8,0,51,52
1,6,1,1,239.44411379952948,183.12,19.71606032366055,10,2,0,26.605776767230445,1,2022,6,1,182,179
0,12,4,0,41.57381316519303,45.32,71.4263341772802,20,0,1,83.42373994021618,1,2022,3,5,55,39
1,7,2,2,202.6065578303711,246.7,56.01790599068483,10,2,1,64.3143052203597,3,2022,8,0,248,230
3,5,0,1,236.28660900217304,100.11,48.80425737937395,0,3,0,59.06346351395403,1,2022,11,6,88,95
4,4,2,1,61.571343548450436,95.35,40.19833720966241,5,0,1,49.11748473097828,3,2023,2,6,77,81
1,6,4,0,91.04138832377714,150.65,29.87310182689231,10,0,0,34.04541426053955,1,2023,3,3,148,135
0,9,4,1,115.24892510350979,106.83,82.68598000192995,0,0,1,100.69594710837131,0,2023,4,4,111,100
1,19,4,0,120.51143309910385,119.72,53.588438841797746,15,1,1,59.94805455736578,3,2022,5,3,124,110
0,18,0,0,96.8301471189306,140.04,16.660538178714102,10,2,1,23.94066272618221,1,2023,9,5,138,125
1,10,2,2,162.6114970638563,186.97,23.192067167452834,20,2,0,32.15148215477336,0,2022,4,0,179,173
1,5,4,1,172.08401145592558,315.96,85.05938252430425,10,3,0,104.0415157981978,3,2022,5,1,307,300
2,12,2,1,136.82520788544542,124.07,60.27881760565602,0,1,1,72.74060195439729,1,2022,9,3,113,119
0,6,2,2,194.18654503742061,237.85,34.619906871640914,5,1,0,46.214211562857656,2,2022,7,4,246,221
3,7,1,3,119.98518229954445,97.76,43.47811786065997,15,0,1,47.620484503666084,3,2022,8,0,89,93
0,5,3,2,109.98641710791574,81.59,35.09645619699954,5,2,0,40.05609699141429,3,2022,7,4,75,77
3,9,3,2,51.57257835682174,72.74,44.88907762789823,10,2,1,52.78059892356798,0,2023,2,1,67,57
4,6,2,0,123.66893789646028,230.82,10.3158912783513,10,2,1,7.201478366236714,1,2023,8,2,217,211
3,17,1,2,62.62384514756925,103.78,36.05889895213557,10,3,0,39.82927877515486,2,2022,10,6,85,89
2,2,3,2,151.03397947354938,184.19,78.39703607370238,10,0,0,90.97678654165499,1,2022,3,4,165,171
2,14,2,2,45.783819561668274,42.88,12.016518282572259,5,0,1,14.4142976432864,3,2022,6,0,29,37
0,11,1,1,43.678816363430656,14.63,18.07149794595237,0,2,1,20.03938940652012,3,2022,7,5,8,11
3,7,1,0,124.19518869601968,70.75,36.81577141005808,15,0,1,42.834620140592236,1,2022,8,2,80,66
0,4,4,3,215.23657701979684,270.86,57.91475918770051,5,1,0,74.19223853845762,0,2022,8,4,273,254
1,12,4,1,149.45522707487115,212.71,82.12533373680216,10,0,0,94.37905978554635,3,2023,12,3,222,197
4,15,3,1,208.92156742508396,233.18,60.46569969403194,5,2,1,70.74460165131437,1,2022,9,1,230,217
1,15,0,0,142.61396668059888,45.38,38.07722550659561,15,3,1,49.673189360813865,0,2023,3,4,27,40
3,10,4,3,153.6652334713464,258.21,92.84302150516172,20,1,1,110.85740319679351,2,2023,2,4,257,239
0,13,1,0,74.20136273787617,34.65,76.38805362366112,0,2,1,92.76865045010445,2,2023,9,2,20,30
0,1,4,1,168.92650665856914,197.73,67.93163912465033,15,0,0,86.98478593548913,0,2023,11,4,199,183
4,18,4,3,87.88388352642072,22.02,35.498252687007785,15,2,1,46.316279760174396,1,2022,2,2,31,17
4,0,0,0,118.93268070042564,133.46,65.19381652994295,10,0,0,75.41705690625851,0,2022,4,4,115,120
4,1,0,0,137.35145868500481,167.83,87.21787064504623,10,3,1,105.87874334989915,0,2022,10,0,162,149
3,11,3,1,204.18531022904932,209.2,64.42759996760165,0,1,1,74.28296582496138,2,2023,1,1,213,197
1,2,1,0,159.98024306605924,99.3,50.5422608012701,15,1,1,57.70255421639749,3,2022,9,1,88,94
1,5,4,2,207.34281502640576,18.77,50.37406692173176,10,2,0,59.23357717614859,0,2022,8,3,8,15
4,5,4,3,90.51513752421774,145.22,11.80160388093994,10,0,0,11.12543350752475,0,2022,8,5,133,129
4,13,4,1,225.23534221142555,221.79,16.660538178714102,15,0,0,25.52839023999818,3,2023,9,3,202,212
3,19,3,0,162.08524626429687,112.17,51.925188255251975,0,0,0,58.25825884623307,2,2022,10,2,113,106
1,9,3,0,184.71403064535133,264.39,13.36206931887895,10,2,0,11.170797150776634,0,2023,10,5,252,248
2,1,3,1,31.575047973564327,21.83,56.70936971767576,15,2,0,72.10551094887091,3,2022,7,0,13,16
4,1,2,2,151.56023027310877,141.91,87.13377370527706,20,1,1,102.22697006812243,0,2022,4,3,150,136
0,8,1,3,151.56023027310877,75.43,85.21823229942379,10,1,1,103.4631293467363,3,2023,2,5,71,70
1,19,4,0,198.39655143389587,328.65,25.247770139588056,15,2,0,26.741867696986095,0,2023,3,0,336,310
2,0,1,1,45.783819561668274,-7.76,31.56438472669447,5,3,0,33.886641509157954,2,2022,4,2,1,2
4,17,2,3,148.40272547575233,112.79,57.69984478606819,10,0,0,70.14353337822689,1,2022,5,6,122,107
3,8,2,1,160.50649386561867,96.29,9.727212699967124,5,1,0,9.095410472002905,3,2022,12,2,80,91
3,4,1,1,174.1890146541632,37.73,32.32125718461699,15,2,0,42.630483745958756,3,2022,9,1,30,33
3,6,0,0,81.04262313214844,95.12,32.77911830113801,10,3,1,34.95268712557725,1,2023,3,1,88,82
4,4,1,3,29.470044775326706,22.81,23.43501388234154,20,1,1,27.649140562023792,1,2023,9,5,30,18
1,7,3,1,169.97900825768795,261.48,27.368881842654854,15,0,1,31.85661847363611,1,2023,2,4,263,244
2,2,1,3,167.87400505945035,90.96,11.708162836751974,20,1,0,13.257524740363337,1,2023,6,4,82,85
1,2,0,3,242.6016185968859,51.22,15.941042138466774,0,0,0,22.092094263667903,0,2022,9,5,40,45
3,4,0,1,125.2476902951385,109.64,52.33632884967902,5,3,0,61.52444116036878,1,2023,10,2,118,105
4,12,4,0,254.17913618719282,472.14,63.11942534897014,15,3,1,77.11819352820419,2,2022,8,4,469,448
0,15,1,3,182.6090274471137,14.0,52.018629299439944,10,0,1,64.64319163393586,0,2022,12,0,2,11
0,13,4,2,93.67264232157417,65.4,81.62075209818714,5,3,1,103.4631293467363,3,2022,4,4,53,60
3,19,3,2,234.70785660349483,158.0,75.96756892481528,5,3,0,92.06551397970024,2,2023,6,5,147,154
1,17,2,1,193.6602942378612,242.93,57.746565308162175,5,2,1,72.38903371919518,1,2023,2,1,224,226
1,11,4,2,209.44781822464338,130.2,34.63859508047851,15,0,0,40.747892551005535,1,2022,6,1,116,125
4,19,2,3,109.46016630835634,159.17,24.53761820375953,5,1,0,25.029390164227447,1,2022,7,6,140,142
3,10,3,2,91.56763912333655,83.66,11.42783970418808,10,1,1,17.419639008723767,2,2023,3,4,78,78
1,3,2,3,66.83385154404449,10.72,17.576260411756156,0,1,1,22.9993671287056,3,2023,5,2,7,10
0,7,1,3,137.35145868500481,84.78,87.50753788202893,5,0,1,109.5985620965537,2,2022,10,6,67,80
0,6,3,1,229.44534860790077,155.58,31.442911369250115,0,3,1,39.21686959125442,0,2023,5,4,158,151
1,2,1,1,100.51390271584644,176.23,87.88130205878078,5,2,0,109.47381207761103,3,2023,10,5,171,159
3,18,0,2,242.6016185968859,443.86,59.222933806332016,0,0,0,73.45507933561449,1,2022,4,6,430,423
1,1,3,1,217.34158021803447,350.94,51.476671243149745,10,2,1,66.25360096937777,3,2023,3,4,353,332
3,0,4,2,252.07413298895523,372.8,29.16294989106378,0,1,0,31.607118435750746,0,2022,12,0,374,354
4,17,4,2,92.09388992289595,26.54,10.203762025325743,15,0,1,16.160797908483964,0,2022,5,6,28,22
4,17,1,3,151.03397947354938,39.94,87.93736668529357,0,0,0,101.27433355983284,1,2022,5,3,45,35
2,5,1,2,85.77888032818309,124.45,53.34549212690904,15,3,1,60.99141835215913,3,2022,1,0,105,108
3,15,1,2,246.81162499336116,251.91,81.58337568051196,15,2,1,104.22297037120536,0,2022,4,1,249,243
4,10,3,1,201.5540562312523,179.0,22.62207679790625,10,3,0,27.547072364707052,2,2023,8,0,183,172
0,13,3,3,256.81039018498984,32.87,27.34084952939847,20,0,1,37.8446193828849,3,2023,4,4,24,28
0,2,4,0,53.15133075549995,50.34,60.605861260313894,5,3,0,69.08882867262058,2,2023,6,1,34,43
0,17,0,2,53.15133075549995,48.05,18.678864733174137,5,1,0,28.012049708038873,3,2022,1,5,29,41
0,17,2,0,112.61767110571277,2.9,45.42169157976963,20,2,1,58.84798620850758,0,2022,5,5,9,7
1,15,0,1,42.62631476431184,39.66,16.1466124356803,20,3,0,23.55507175854119,2,2023,8,3,29,34
0,3,2,1,203.6590594294899,58.39,64.61448205597759,5,0,0,82.45976252111362,3,2022,2,4,39,53
1,8,2,2,157.87523986782165,295.95,70.6601176149389,15,2,0,87.89205880052683,3,2023,8,5,300,281
4,17,3,0,35.25880357048017,23.16,9.428201358565637,15,3,1,9.24284231257153,0,2023,3,6,7,19
0,10,1,1,115.24892510350979,88.28,12.418314772580505,0,3,1,15.26486595425924,2,2022,12,4,71,83
0,1,2,0,224.18284061230673,153.69,38.43230147450988,15,0,1,47.268916268463975,1,2023,6,5,154,149
0,19,0,0,136.82520788544542,135.6,67.03460510044586,20,3,0,80.29364855583611,2,2023,1,0,139,127
4,5,3,0,38.942559167396006,67.95,53.56975063296015,0,3,1,63.87200969865382,0,2023,2,5,51,54
2,0,0,3,204.7115610286087,43.7,61.46551886684317,20,2,1,70.92605622432191,0,2023,12,1,38,37
3,19,1,0,72.62261033919795,138.96,44.40318419812082,20,1,1,55.95605395119992,3,2023,1,1,121,122
4,7,4,3,64.20259754624746,19.55,44.87973352347944,5,2,1,57.8499860569661,2,2023,1,0,7,14
4,1,2,2,106.8289123105593,108.47,27.191343858697724,15,2,0,33.081436841437004,2,2023,2,2,93,100
2,4,3,3,76.30636593611379,25.05,16.847420267090033,20,0,1,24.054071834311923,2,2023,7,6,23,21
1,9,3,1,97.35639791849,153.69,48.65475170867321,20,2,0,56.988076835180294,3,2023,3,3,156,137
4,17,3,2,204.7115610286087,258.67,53.39221264900302,5,3,1,63.52044146345171,3,2023,12,5,251,240
4,7,2,0,56.835086352415786,70.84,16.333494524056228,0,1,0,15.491684170518663,2,2023,6,0,61,55
3,4,0,2,255.75788858587106,362.97,35.217929554443884,15,3,1,41.881983632302656,3,2022,11,2,353,344
2,17,2,3,93.14639152201477,20.1,59.24162201516961,20,0,0,75.71192058739575,2,2022,5,2,23,16
0,1,3,3,46.31007036122768,60.92,53.59778294621654,15,3,0,63.28228233637931,3,2022,10,5,66,48
2,2,3,1,257.8628917841087,282.84,61.185195734279276,10,2,0,72.63853375708055,0,2022,5,3,269,268
0,4,0,0,116.82767750218801,164.8,62.37189699546643,15,1,1,81.08751231274411,1,2023,5,3,150,148
1,4,1,0,213.6578246211186,251.05,20.547685616933432,20,3,1,20.07341213895903,1,2023,1,2,246,233
0,6,0,1,30.52254637444552,14.42,64.26875019248212,5,0,1,74.19223853845762,2,2022,10,2,3,12
2,5,4,2,170.50525905724737,286.3,72.40746514125382,15,3,1,88.67458164662183,2,2023,12,6,288,270
4,19,3,3,138.93021108368305,262.17,30.779479955515566,20,1,0,31.765891187132343,1,2023,11,6,255,244
0,19,1,1,67.8863531431633,21.5,71.18338746239151,5,2,1,86.36103584077571,1,2023,9,1,19,16
3,8,2,1,112.61767110571277,35.11,36.19906051841752,20,2,0,41.042756232142786,0,2022,12,5,17,30
4,7,4,3,82.62137553082665,150.76,85.58265237175685,20,1,1,104.31369765770913,3,2022,7,4,133,133
2,18,1,0,194.71279583698,159.56,11.605377688145214,0,3,0,9.208819580132616,2,2023,11,2,145,154
2,0,4,1,243.12786939644533,182.76,62.85779042524384,0,1,1,78.62653466632935,0,2023,4,4,169,177
