store_id,product_id,category,region,inventory_level,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,year,month,day_of_week,target,prediction
4,19,3,2,489,141.18,52.135551773013034,4,0,1,39.091895602772645,3,2023,9,4,131,137
2,11,3,1,493,470.85,14.217739422739907,9,2,0,10.913114683189745,2,2022,9,0,455,465
3,1,3,2,374,142.83,92.5881312813111,14,3,0,74.88425696597099,0,2022,6,0,129,138
2,19,1,1,101,87.08,61.180061859602034,4,2,1,47.691543750168904,0,2023,4,3,92,82
0,14,4,2,127,106.36,46.01754558705283,4,1,0,38.76952731499814,0,2023,1,0,93,100
2,16,1,1,406,216.33,13.6070909710339,24,2,0,14.497091529623908,1,2022,4,2,221,211
1,3,1,3,217,58.0,97.57701391506019,9,1,1,81.33162272146102,2,2023,5,5,67,52
1,1,2,2,498,329.47,35.97065030615396,9,2,0,33.611634710606126,3,2023,9,0,313,323
3,2,3,3,59,69.1,105.90718052984217,14,1,1,86.04388857510594,0,2022,4,1,50,57
1,6,1,3,218,88.32,99.22461256777642,9,0,1,77.91831143914277,2,2023,6,3,75,83
0,9,2,0,192,53.33,62.59722713431598,19,3,0,54.04409530337232,1,2022,7,2,44,49
1,7,2,1,181,55.49,81.52732913720227,14,2,1,68.4274097902523,3,2023,11,2,43,50
1,10,3,3,333,345.18,46.78949740336043,24,2,1,40.694255621416495,0,2023,12,4,331,333
4,9,2,0,153,151.03,50.6377348159983,24,1,0,44.60060075562516,0,2022,10,2,138,141
3,8,0,3,344,331.02,13.491874282032766,14,3,1,13.330876841498506,3,2023,5,6,336,323
0,11,2,0,416,197.42,33.62022985053083,9,1,0,25.144726446411124,3,2022,11,2,179,193
0,11,0,1,428,125.87,25.601148296051925,19,2,0,25.28694774984105,3,2022,8,0,130,121
1,0,1,3,191,70.12,105.41174876713728,24,3,1,82.44094888821445,3,2022,4,5,75,66
2,17,0,2,367,194.29,56.60595930625703,14,0,1,44.96089472431431,3,2023,9,6,177,188
0,2,4,3,487,47.55,113.92626208432107,24,1,1,96.79581911440843,0,2022,11,0,46,40
2,2,1,0,107,105.69,60.327458360993646,14,0,0,49.739530519559864,2,2022,2,0,92,98
4,4,2,2,487,351.16,104.62827528192959,24,2,1,90.6234145455496,1,2023,5,1,353,346
2,4,1,0,366,21.81,73.26629253582097,19,3,1,57.722886352093106,1,2023,4,6,2,15
3,4,3,1,350,29.34,18.377061895680836,4,1,1,18.88698909549433,3,2023,4,1,39,24
2,11,3,1,276,168.93,29.23047399958764,24,2,0,27.429748721518617,3,2023,10,3,174,165
2,16,1,2,214,185.73,35.924563630553514,4,2,1,30.492247455376383,0,2022,12,3,192,181
4,12,0,0,210,19.24,43.171693368724824,4,2,1,34.806293659417506,0,2023,9,5,2,14
3,10,3,3,114,121.31,94.45464164312948,19,1,1,78.29756824828924,3,2022,2,6,102,108
4,10,2,2,384,204.76,105.11218537573434,9,3,0,88.9072774841618,0,2022,6,1,197,196
1,14,3,3,368,321.42,39.65758435419025,4,1,0,30.255211949659838,3,2022,11,1,305,316
0,8,2,3,421,99.72,18.96466700958662,19,3,0,12.212069254516413,3,2023,3,2,91,95
2,0,2,3,292,195.58,111.08040986599308,24,3,0,87.57039723192048,0,2023,3,3,187,191
2,16,0,2,211,49.13,63.65722067312641,9,1,0,47.82428363337017,3,2022,3,1,47,44
4,0,2,1,383,214.04,25.013543182146144,24,1,0,22.86918559153229,3,2022,1,1,195,209
2,19,0,2,316,212.35,18.065976835377775,4,1,1,10.903633262961083,0,2022,3,1,218,208
4,17,2,1,236,-9.47,90.58336089269137,4,3,0,71.80279539165589,2,2023,6,3,0,1
4,17,2,3,230,110.29,61.05332350170079,14,2,0,48.86723985852297,1,2023,2,4,112,105
0,13,3,2,432,190.88,97.86505563756303,9,1,1,83.01931552216281,2,2022,10,5,197,185
3,16,2,2,93,79.98,30.8319859767034,24,0,0,22.442521681242507,1,2023,10,3,67,74
4,9,4,0,83,30.76,37.47998893206882,14,3,0,26.45316243796645,2,2022,10,5,31,27
2,8,2,2,269,31.71,98.39505240696825,9,0,0,80.4688134806528,3,2023,3,2,12,26
2,8,0,0,373,251.85,51.2483832677043,14,3,1,43.50075600910039,1,2022,2,3,248,248
0,17,0,2,276,164.34,26.062015052056463,9,1,0,17.96729133331413,0,2022,9,2,162,159
0,8,1,2,297,58.91,107.07086908875362,19,2,1,85.11470939269708,0,2023,3,3,59,53
0,19,1,0,87,36.51,73.63498594062459,19,2,1,61.90419267293297,2,2023,5,6,37,31
3,1,4,1,59,6.67,108.48803436346756,4,2,0,87.96861688152428,3,2023,4,1,1,7
2,0,4,0,63,53.42,73.79628930522618,9,1,0,63.31692428700357,0,2023,5,0,55,49
0,5,3,2,357,273.03,90.6985775816925,4,3,1,77.08394645902052,1,2022,1,1,259,271
0,11,2,3,222,59.37,45.91385056695181,4,1,1,36.06732254982953,3,2023,3,4,68,55
0,2,2,2,355,337.77,90.58336089269137,9,0,0,75.78499188769386,2,2022,9,5,323,333
2,16,1,0,240,51.0,16.280118155860205,19,0,0,17.673367306225614,1,2022,12,3,50,46
1,12,1,2,181,136.69,12.92731250592721,14,0,1,11.500962737366777,1,2023,4,4,130,132
0,18,1,3,482,145.14,104.44392857952778,4,0,1,82.09013633975395,0,2022,9,3,136,139
0,2,4,3,466,471.15,81.22776574579932,24,3,1,70.1151025909541,0,2022,6,2,454,459
0,5,1,1,458,235.61,96.8857137810534,14,0,0,80.50673916156744,2,2023,9,2,219,231
1,3,3,2,197,119.93,92.26552455210792,24,3,0,71.39509432182344,3,2023,7,1,128,114
1,14,1,3,207,11.72,27.64048369137199,24,2,0,25.69464881967351,1,2023,7,5,17,11
1,11,3,3,158,95.17,79.7529921265848,19,0,1,63.57292263317744,1,2023,2,1,96,91
3,3,0,2,384,335.71,75.58214798474376,4,2,1,59.239913588678995,2,2022,6,6,342,332
1,15,1,1,138,103.44,18.76879863828469,14,1,0,14.639312833053836,0,2022,12,6,99,98
3,19,2,3,459,252.52,71.15782712710022,19,0,1,57.495332266605224,1,2022,11,4,258,249
4,3,1,3,336,188.74,70.1093552571899,14,1,1,59.07872944479175,2,2023,4,4,169,185
1,19,3,1,433,342.35,100.5150394845891,4,3,1,85.14315365338307,3,2022,4,4,331,337
3,9,0,0,362,19.87,28.32026215647868,9,1,1,24.642211174292044,0,2022,9,1,2,15
3,16,3,0,76,51.65,90.6985775816925,4,1,0,74.66618430071176,2,2023,8,4,34,45
4,3,3,3,200,86.95,23.723116265333445,9,0,1,20.09112946453438,0,2022,12,5,74,82
4,13,4,3,268,172.85,55.292489051644104,14,0,1,43.30164618429849,1,2022,9,3,167,167
4,3,4,1,105,29.52,30.186772518297047,4,0,1,25.571390356700903,1,2023,1,2,28,25
1,19,4,3,271,159.29,49.16296119678378,9,3,1,45.13156028843022,0,2023,11,2,149,153
