store_id,product_id,category,region,inventory_level,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,year,month,day_of_week,target,prediction
0,5,4,2,340.0,123.79,107.74349999999998,20,0,1,97.63600000000001,2,2023,1,2,106,117
1,1,3,3,164.0,79.44,25.368999999999996,10,0,0,25.443,0,2022,10,1,85,74
1,5,0,1,72.8,36.44,106.28299999999999,10,1,1,97.57000000000001,1,2022,12,4,22,29
2,14,1,2,399.20000000000005,225.51,107.01899999999999,25,3,0,107.37100000000001,3,2022,4,4,217,219
4,8,1,1,203.20000000000002,53.7,19.434999999999995,20,3,0,16.665000000000003,0,2023,4,4,55,49
2,0,0,0,303.2,98.26,52.3595,15,3,1,45.463,1,2022,12,4,79,93
1,5,4,2,274.40000000000003,67.05,26.2775,25,1,1,22.077,2,2023,10,3,50,61
0,14,1,1,127.2,31.37,78.752,20,1,1,72.754,3,2022,5,3,30,26
1,0,4,2,199.20000000000002,53.07,31.464,25,2,0,28.248,2,2022,8,4,35,48
1,10,1,3,48.0,19.69,84.43299999999999,20,1,1,82.181,2,2022,4,1,25,15
2,9,3,2,70.4,94.02,42.814499999999995,20,2,1,41.096000000000004,3,2022,3,1,84,77
2,15,3,1,228.8,46.71,90.67749999999998,10,3,0,88.28600000000002,2,2022,3,1,37,41
1,15,4,0,315.20000000000005,352.64,90.99949999999998,10,2,1,91.674,0,2023,12,5,336,337
3,17,4,0,80.0,22.45,102.764,20,1,1,101.18900000000001,3,2023,8,4,7,15
0,11,0,2,356.0,66.52,73.163,10,1,0,74.283,2,2022,7,6,69,60
0,14,1,2,277.6,291.03,28.589,5,3,0,24.849,0,2023,12,2,301,279
2,10,4,3,315.20000000000005,307.5,53.18749999999999,15,2,1,50.51200000000001,2,2023,9,0,298,301
4,18,1,2,343.20000000000005,388.16,24.2535,15,2,0,26.059000000000005,1,2023,5,1,385,371
2,16,4,3,362.40000000000003,17.42,71.898,25,2,1,69.927,2,2022,8,0,19,14
2,10,4,3,109.60000000000001,98.4,44.1945,25,0,1,47.63,0,2024,1,0,108,93
1,11,1,3,305.6,234.61,55.89,15,3,1,58.586000000000006,3,2023,9,3,239,229
3,8,1,1,122.4,163.7,35.811,10,3,0,33.209,1,2022,12,4,144,147
0,5,1,2,363.20000000000005,121.53,31.831999999999997,15,3,1,28.402,0,2023,11,6,103,115
2,13,1,0,69.60000000000001,50.3,63.88249999999999,25,2,0,64.49300000000001,1,2023,5,4,55,45
2,3,1,3,67.2,90.8,106.34049999999999,25,2,0,97.35000000000001,1,2022,7,4,82,76
2,10,4,2,56.0,33.31,35.144,15,1,0,32.263,0,2023,10,0,30,28
3,13,0,3,44.800000000000004,-8.0,96.62299999999999,20,2,1,91.66300000000001,1,2023,7,3,0,2
2,1,0,0,239.20000000000002,155.94,34.0515,25,0,1,27.489,3,2022,7,3,146,151
4,10,4,0,94.4,89.74,40.59499999999999,15,3,0,40.304,1,2023,5,0,88,82
2,0,4,0,93.60000000000001,53.75,98.946,10,0,0,89.177,1,2022,4,0,56,49
0,10,4,0,239.20000000000002,24.32,65.573,15,2,1,64.35000000000001,1,2023,12,2,33,19
0,6,2,0,396.8,447.55,78.9475,25,3,0,78.06700000000001,3,2023,1,4,448,433
2,6,4,1,397.6,488.19,102.40749999999998,10,0,0,100.617,2,2022,12,0,485,466
2,10,3,0,294.40000000000003,194.24,42.9295,5,0,1,46.343,2,2023,4,3,178,188
0,18,3,1,356.0,62.26,17.732999999999997,20,2,1,12.991000000000001,0,2023,5,1,64,57
0,0,2,2,154.4,44.03,39.629,15,3,0,41.107,2,2022,7,0,42,39
2,15,1,3,248.8,156.56,28.830499999999997,15,3,0,28.6,0,2023,8,2,164,152
1,11,4,2,47.2,21.38,100.68249999999999,5,2,1,97.72400000000002,3,2022,2,0,2,14
1,15,2,3,271.2,328.87,106.37499999999999,10,2,0,100.57300000000002,1,2023,5,6,329,313
3,9,0,2,277.6,186.39,29.118,10,3,1,24.574,0,2022,10,2,176,182
0,7,2,1,89.60000000000001,76.29,79.70649999999999,10,2,0,80.025,1,2023,3,4,72,72
2,13,1,0,55.2,51.18,53.07249999999999,10,3,1,49.313,3,2023,11,6,49,43
0,19,2,2,209.60000000000002,197.46,107.088,5,3,0,107.239,3,2022,10,5,182,191
1,5,3,1,151.20000000000002,42.82,43.665499999999994,20,0,0,45.221000000000004,0,2023,4,6,50,37
0,11,1,1,232.8,12.98,113.80399999999999,25,2,1,111.617,2,2022,4,5,5,8
3,0,3,1,40.800000000000004,2.01,18.342499999999998,20,0,0,20.559000000000005,2,2023,10,2,4,6
0,19,1,3,268.8,15.04,108.36449999999999,15,1,1,105.56700000000001,2,2023,7,0,15,12
3,1,1,2,380.0,24.82,46.333499999999994,15,2,1,43.681000000000004,1,2023,8,1,13,20
1,2,2,2,307.20000000000005,62.81,60.409499999999994,5,2,0,54.604000000000006,3,2023,1,0,66,58
4,13,3,3,324.8,387.21,36.857499999999995,5,3,0,31.548000000000002,2,2023,11,6,386,370
3,7,4,3,231.20000000000002,174.33,39.651999999999994,15,3,1,39.842,0,2023,8,3,184,169
2,11,2,3,319.20000000000005,79.85,35.144,5,0,0,38.533,1,2022,5,0,87,75
3,4,2,2,120.80000000000001,115.68,40.456999999999994,25,1,0,41.063,0,2022,2,4,111,108
4,6,2,2,75.2,76.72,109.1695,15,0,0,103.74100000000001,2,2022,10,1,78,68
0,5,2,3,214.4,203.05,83.11049999999999,10,1,1,76.318,1,2022,5,3,197,197
0,12,4,1,116.0,12.5,23.149499999999996,10,1,1,19.887999999999998,1,2023,5,4,22,11
4,5,4,1,346.40000000000003,281.05,50.255,20,0,0,53.009,0,2022,10,2,284,276
4,6,1,0,126.4,79.56,60.59349999999999,25,3,0,53.526,1,2023,3,0,85,74
0,18,2,3,92.0,30.57,83.7545,25,1,1,83.45700000000001,3,2023,2,6,13,26
2,5,3,1,297.6,351.12,50.83,20,2,1,43.63700000000001,2,2023,3,6,353,335
4,9,0,2,214.4,258.0,67.8845,15,3,1,60.951,1,2022,7,5,245,241
